"uid","genes","inCs","inRel","inDS","cls","interp"
"324994","ACADVL","True","True","True","Likely benign",
"324989","ACADVL","True","True","True","Likely pathogenic",
"324052","SGCA/LOC121587601","True","True","True","Likely benign",
"323574","ITGA2B","True","True","True","Likely benign",
"323569","ITGA2B","True","True","True","Likely benign",
"323560","ITGA2B","True","True","True","Likely benign",
"311485","SGCG","True","True","True","Benign",
"310088","VWF","True","True","True","Likely benign",
"310063","VWF","True","True","True","Benign",
"310062","VWF","True","True","True","Benign",
"307456","HNF1A","True","True","True","Benign",
"307455","HNF1A","True","True","True","Likely benign",
"304099","ANO5","True","True","True","Likely benign",
"301423","PTEN","True","True","True","Pathogenic",
"298229","ABCA4","True","True","True","Uncertain significance",
"298228","ABCA4","True","True","True","Uncertain significance",
"298225","ABCA4","True","True","True","Likely benign",
"298223","ABCA4","True","True","True","Likely benign",
"298222","ABCA4","True","True","True","Pathogenic",
"291078","DYSF","True","True","True","Likely pathogenic",
"291062","DYSF","True","True","True","Likely benign",
"290309","DYSF","True","True","True","Pathogenic",
"290283","DYSF","True","True","True","Pathogenic",
"290198","DYSF","True","True","True","Likely pathogenic",
"289794","SGCA","True","True","True","Likely pathogenic",
"289650","SGCG","True","True","True","Likely pathogenic",
"289571","DYSF","True","True","True","Pathogenic",
"289245","DYSF","True","True","True","Pathogenic",
"289082","CAPN3","True","True","True","Pathogenic",
"288963","GAMT","True","True","True","Likely benign",
"288830","DYSF","True","True","True","Pathogenic",
"288442","DYSF","True","True","True","Pathogenic",
"288438","DYSF","True","True","True","Pathogenic",
"288116","DYSF","True","True","True","Pathogenic",
"286592","CAPN3","True","True","True","Pathogenic",
"286467","ANO5","True","True","True","Uncertain significance",
"286242","IDUA","True","True","True","Likely pathogenic",
"286151","DYSF","True","True","True","Pathogenic",
"286025","SGCA","True","True","True","Likely pathogenic",
"284946","CAPN3","True","True","True","Likely pathogenic",
"284945","SGCA","True","True","True","Pathogenic",
"284933","SGCB","True","True","True","Likely benign",
"284864","GAA","True","True","True","Likely pathogenic",
"284807","CAPN3","True","True","True","Pathogenic",
"284800","DYSF","True","True","True","Pathogenic",
"284776","GAA","True","True","True","Uncertain significance",
"284579","DYSF","True","True","True","Likely benign",
"284518","CAPN3","True","True","True","Likely pathogenic",
"284469","DYSF","True","True","True","Pathogenic",
"283885","SCN1A","True","True","True","Likely benign",
"283615","GUCY2D","True","True","True","Benign",
"283230","GAA","True","True","True","Pathogenic",
"283179","CAPN3","True","True","True","Pathogenic",
"283099","CAPN3","True","True","True","Pathogenic",
"283043","SGCB","True","True","True","Benign",
"282922","ACADVL","True","True","True","Likely benign",
"282873","CAPN3","True","True","True","Likely pathogenic",
"282681","CAPN3","True","True","True","Pathogenic",
"282623","CAPN3","True","True","True","Pathogenic",
"282512","CAPN3","True","True","True","Likely pathogenic",
"282494","CAPN3","True","True","True","Pathogenic",
"282410","DYSF","True","True","True","Pathogenic",
"282173","CAPN3","True","True","True","Pathogenic",
"281932","MTM1","True","True","True","Uncertain significance",
"281815","SLC9A6","True","True","True","Benign",
"281505","CAPN3","True","True","True","Pathogenic",
"281197","DYSF","True","True","True","Pathogenic",
"281148","SGCA","True","True","True","Pathogenic",
"281140","DYSF","True","True","True","Pathogenic",
"281056","GAA","True","True","True","Pathogenic",
"281014","DYSF","True","True","True","Likely benign",
"281012","DYSF","True","True","True","Likely pathogenic",
"280732","ACTA1","True","True","True","Likely pathogenic",
"280446","MAP2K1","True","True","True","Likely pathogenic",
"280068","DYSF","True","True","True","Likely pathogenic",
"279847","MECP2","True","True","True","Benign",
"279681","APC","True","True","True","Likely pathogenic",
"265909","LDLR","True","True","True","Benign",
"265521","CAPN3","True","True","True","Pathogenic",
"265418","IDUA","True","True","True","Pathogenic",
"265372","APC","True","True","True","Likely pathogenic",
"265174","GCK","True","True","True","Pathogenic",
"257196","RPGR","True","True","True","Benign",
"256702","VWF","True","True","True","Benign",
"256690","VWF","True","True","True","Benign",
"256682","VWF","True","True","True","Benign",
"256681","VWF","True","True","True","Benign",
"256679","VWF","True","True","True","Benign",
"256678","VWF","True","True","True","Benign",
"256677","VWF","True","True","True","Likely benign",
"256669","VWF","True","True","True","Benign",
"255840","CDKL5/RS1","True","True","True","Benign",
"255832","RPGR","True","True","True","Benign",
"255831","RPGR","True","True","True","Likely benign",
"255828","RPGR","True","True","True","Benign",
"255464","GP1BA","True","True","True","Benign",
"255462","GP1BA","True","True","True","Benign",
"255358","GAA","True","True","True","Likely benign",
"254876","CAPN3","True","True","True","Benign",
"254753","ATM","True","True","True","Uncertain significance",
"254719","SGCA","True","True","True","Benign",
"254698","ACADVL","True","True","True","Likely benign",
"254354","DICER1","True","True","True","Uncertain significance",
"252354","LDLR","True","True","True","Uncertain significance",
"252265","LDLR","True","True","True","Likely benign",
"252259","LDLR","True","True","True","Uncertain significance",
"252242","LDLR","True","True","True","Uncertain significance",
"252227","LDLR","True","True","True","Uncertain significance",
"252226","LDLR","True","True","True","Likely pathogenic",
"252192","LDLR","True","True","True","Uncertain significance",
"252185","LDLR","True","True","True","Likely pathogenic",
"252172","LDLR","True","True","True","Uncertain significance",
"252149","LDLR","True","True","True","Uncertain significance",
"252140","LDLR","True","True","True","Likely pathogenic",
"252132","LDLR","True","True","True","Uncertain significance",
"252122","LDLR","True","True","True","Uncertain significance",
"252121","LDLR","True","True","True","Uncertain significance",
"252061","LDLR","True","True","True","Likely pathogenic",
"252052","LDLR","True","True","True","Uncertain significance",
"252015","LDLR","True","True","True","Likely pathogenic",
"251909","LDLR","True","True","True","Uncertain significance",
"251896","LDLR","True","True","True","Uncertain significance",
"251858","LDLR","True","True","True","Uncertain significance",
"251856","LDLR","True","True","True","Likely pathogenic",
"251855","LDLR","True","True","True","Uncertain significance",
"251853","LDLR","True","True","True","Uncertain significance",
"251843","LDLR","True","True","True","Uncertain significance",
"251826","LDLR","True","True","True","Uncertain significance",
"251793","LDLR","True","True","True","Likely pathogenic",
"251792","LDLR","True","True","True","Pathogenic",
"251790","LDLR","True","True","True","Likely pathogenic",
"251764","LDLR","True","True","True","Likely benign",
"251749","LDLR","True","True","True","Likely pathogenic",
"251748","LDLR","True","True","True","Likely pathogenic",
"251736","LDLR","True","True","True","Likely pathogenic",
"251492","LDLR","True","True","True","Likely pathogenic",
"251487","LDLR","True","True","True","Uncertain significance",
"251479","LDLR","True","True","True","Likely pathogenic",
"251395","LDLR","True","True","True","Likely benign",
"251119","LDLR","True","True","True","Uncertain significance",
"251118","LDLR","True","True","True","Uncertain significance",
"251108","LDLR","True","True","True","Uncertain significance",
"251037","LDLR","True","True","True","Uncertain significance",
"251013","LDLR","True","True","True","Uncertain significance",
"250964","LDLR/LDLR-AS1","True","True","True","Uncertain significance",
"250960","LDLR/LDLR-AS1","True","True","True","Uncertain significance",
"250944","LDLR/LDLR-AS1","True","True","True","Uncertain significance",
"250929","LDLR/LDLR-AS1","True","True","True","Uncertain significance",
"250928","LDLR/LDLR-AS1","True","True","True","Uncertain significance",
"246402","APC","True","True","True","Uncertain significance",
"246118","TP53","True","True","True","Pathogenic",
"246082","DNM2","True","True","True","Likely pathogenic",
"245973","BRCA1","True","True","True","Likely pathogenic",
"242721","IDUA","True","True","True","Likely pathogenic",
"242418","DYSF","True","True","True","Pathogenic",
"239044","RUNX1","True","True","True","Likely benign",
"239042","RUNX1","True","True","True","Likely benign",
"237938","TP53","True","True","True","Likely pathogenic",
"237872","LDLR","True","True","True","Pathogenic",
"237686","RPGR","True","True","True","Benign",
"236537","USH2A","True","True","True","Pathogenic",
"236516","ABCA4","True","True","True","Pathogenic",
"236482","RPGR","True","True","True","Pathogenic",
"236481","RPGR","True","True","True","Likely pathogenic",
"236464","CEP290","True","True","True","Pathogenic",
"236113","ABCA4","True","True","True","Pathogenic",
"236109","ABCA4","True","True","True","Pathogenic",
"235851","TCF4","True","True","True","Benign",
"235639","VWF","True","True","True","Likely benign",
"233890","APC","True","True","True","Uncertain significance",
"232955","BRCA1","True","True","True","Likely pathogenic",
"232915","BRCA1","True","True","True","Likely pathogenic",
"232793","BRCA1","True","True","True","Likely pathogenic",
"232389","ATM/C11orf65","True","True","True","Likely pathogenic",
"232110","C11orf65/ATM","True","True","True","Likely pathogenic",
"232047","BRCA1","True","True","True","Likely pathogenic",
"231954","APC","True","True","True","Uncertain significance",
"231008","TP53","True","True","True","Benign",
"230520","APC","True","True","True","Likely pathogenic",
"230382","TP53","True","True","True","Likely benign",
"229616","USH2A","True","True","True","Uncertain significance",
"228954","MYO15A","True","True","True","Likely pathogenic",
"226361","LDLR","True","True","True","Uncertain significance",
"224753","USH2A","True","True","True","Uncertain significance",
"224749","MYO7A","True","True","True","Likely pathogenic",
"224543","PTEN","True","True","True","Pathogenic",
"224433","BRCA1","True","True","True","Likely benign",
"220763","ATM/C11orf65","True","True","True","Pathogenic",
"219923","KCNQ1","True","True","True","Uncertain significance",
"217924","APC","True","True","True","Pathogenic",
"217250","SGCA","True","True","True","Likely pathogenic",
"217227","DYSF","True","True","True","Pathogenic",
"217224","DYSF","True","True","True","Pathogenic",
"217160","CAPN3","True","True","True","Pathogenic",
"217151","CAPN3","True","True","True","Pathogenic",
"217150","CAPN3","True","True","True","Pathogenic",
"217147","CAPN3","True","True","True","Likely pathogenic",
"216263","BRCA2","True","True","True","Likely pathogenic",
"212376","LOC121627832/TCF4","True","True","True","Uncertain significance",
"212211","SLC6A8","True","True","True","Likely benign",
"211466","MECP2","True","True","True","Benign",
"211456","MECP2","True","True","True","Likely benign",
"207527","TCF4","True","True","True","Benign",
"207109","SCN8A","True","True","True","Likely pathogenic",
"206972","SCN2A","True","True","True","Likely pathogenic",
"205616","GATM","True","True","True","Likely benign",
"205610","GATM","True","True","True","Uncertain significance",
"205609","GATM","True","True","True","Likely benign",
"205608","GATM","True","True","True","Benign",
"205598","GAMT/LOC130062945","True","True","True","Likely benign",
"205591","GAMT/LOC130062945","True","True","True","Likely pathogenic",
"205588","GAMT","True","True","True","Likely benign",
"205582","GAMT","True","True","True","Uncertain significance",
"205581","GAMT","True","True","True","Likely pathogenic",
"205579","GAMT","True","True","True","Benign",
"205576","GAMT","True","True","True","Likely benign",
